1.89,360,287,6422,876,63,1,50,0,1.89
2.93,386,380,9527,837,86,4,50,1,2.93
3.07,454,484,15049,1098,107,5,50,1,3.07
3.75,566,387,15466,1197,96,5,50,1,3.75
2.47,422,341,8626,1260,69,1,50,0,2.47
4.26,607,340,14583,1106,70,1,50,1,4.26
3.06,454,468,15157,2807,160,9,50,1,3.06
2.43,412,462,11854,883,114,2,50,1,2.43
2.64,460,504,19657,1546,122,16,5,1,2.64
2.62,363,286,5287,897,56,1,50,0,2.62
1.72,417,343,8529,1215,95,3,50,0,1.72
1.9,387,433,10075,954,108,1,50,0,1.9
1.98,455,287,7003,596,36,0,50,0,1.98
1.77,315,335,8112,299,55,3,50,0,1.77
1.42,415,237,3624,673,17,0,50,0,1.42
2.9,455,300,6631,662,48,1,50,0,2.9
2.54,429,463,10123,1379,159,5,50,1,2.54
1.37,371,234,4577,640,26,0,50,0,1.37
3.1,474,435,11447,1279,105,3,50,1,3.1
2.13,347,292,5771,771,47,0,50,0,2.13
1.99,440,372,8197,2461,123,2,50,0,1.99
3.53,391,413,11207,1068,81,2,50,1,3.53
3.14,443,472,12517,1695,125,6,50,1,3.14
2.47,466,470,12863,1103,124,3,50,1,2.47
1.96,389,334,7094,1067,96,2,50,0,1.96
1.25,327,269,3587,747,69,1,50,0,1.25
