2.89,503,523,16384,1683,182,9,50,2
2.97,465,498,14951,1530,149,7,26,2
2.92,431,446,11319,1722,113,4,50,2
2.43,551,563,12785,1954,240,6,16,2
2.13,426,449,11433,1261,159,7,50,2
2.38,479,498,14500,1372,166,6,26,2
2.28,519,539,13316,1437,187,11,50,2
3.78,559,582,15275,2423,213,13,50,2
3.88,443,479,12191,1371,177,7,50,2
3.29,473,506,16528,1949,167,7,50,2
3.93,477,492,14196,1607,165,6,50,2
2.6,355,393,9084,586,90,5,50,2
4.69,628,646,17865,2331,243,14,50,2
4.1,540,591,15821,1495,171,9,50,2
2.94,493,511,13095,1690,158,4,50,2
5.4,597,640,17816,2312,208,12,50,2
3.54,467,482,13300,960,123,8,50,2
3.3,457,461,11833,1086,129,7,50,2
4.03,599,564,17519,2858,218,15,50,2
2.28,415,378,8482,837,120,7,50,2
2.68,457,464,11052,1594,132,8,50,2
2.76,367,375,9237,805,74,2,50,2
3.72,561,526,13277,2561,200,7,50,2
3.09,440,434,9819,1039,117,6,50,2
2.58,396,372,9239,855,80,3,50,2
3.62,514,479,14824,1860,192,9,50,2
2.08,530,572,13825,2355,197,4,50,2
4.14,541,552,15649,1807,139,5,50,2
2.91,488,515,10805,1532,132,1,46,2
2.18,401,435,12248,1014,117,5,50,2
2.17,407,432,9917,1343,116,6,50,2
1.66,415,413,7742,1307,117,5,50,2
3.8,520,532,14777,2248,192,7,50,2
1.76,408,401,10531,795,107,4,50,2
2.33,388,387,10067,1442,103,10,50,2
3.67,491,509,15981,1860,167,6,50,2
3.03,426,445,12225,1185,138,9,50,2
3.38,476,500,12841,1837,168,15,50,2
2.93,477,469,11819,1851,164,12,50,2
3.2,497,505,11390,2390,220,8,50,2
2.97,454,451,11722,1147,124,4,50,2
2.84,503,493,12574,1869,211,10,50,2
3.78,592,638,14707,2921,234,20,50,2
2.19,392,389,8918,874,95,4,50,2
3.13,366,391,8474,221,121,4,50,2
2.82,458,416,9527,1827,116,7,50,2
4.31,530,557,17397,2619,177,6,50,2
2.67,459,448,15548,1637,161,3,50,2
2.61,452,487,12620,1717,166,7,50,2
2.32,403,401,10326,1087,107,3,50,2
3.48,487,465,12387,2232,198,7,50,2
3.81,419,437,9907,1356,125,1,50,2
2.81,595,558,13130,2333,219,2,50,2
2.82,466,500,11690,918,133,3,33,2
3.77,578,591,14485,2355,164,3,20,2
2.18,346,357,8391,648,64,2,50,2
2.88,438,465,11076,882,152,4,50,2
3.75,486,506,15177,1517,157,8,50,2
3.12,497,494,12139,1683,163,13,50,2
2.43,467,474,13478,1758,143,7,50,2
2.5,516,529,15896,2174,160,6,50,2
2.92,531,507,13165,3017,199,7,50,2
3.01,411,436,10951,1763,133,7,50,2
3.34,483,514,15352,1079,194,10,50,2
2.95,400,412,11619,823,106,2,50,2
2.57,403,401,8599,959,130,3,50,2
2.01,361,406,9550,740,88,2,50,2
3.42,398,438,11441,844,103,5,50,2
2.79,438,458,11436,1584,150,4,50,2
3.52,450,493,12901,1381,185,10,50,2
2.26,480,515,15426,1609,189,6,50,2
3.38,383,424,16084,591,106,1,50,2
3.68,521,539,13844,2685,196,3,50,2
3.53,510,566,14320,1834,199,9,50,2
3.06,436,467,9504,1522,117,5,32,2
3.4,499,545,16353,1809,129,7,20,2
1.74,426,440,12130,1110,135,5,34,2
2.88,507,507,11222,2156,218,3,18,2
2.43,464,515,13259,835,120,3,19,2
3.11,437,474,9483,1035,129,3,10,2
1.96,466,448,12208,1846,163,3,50,2
1.8,325,347,8104,581,72,4,50,2
2.06,336,365,8624,804,74,1,50,2
2.03,454,472,11142,1167,155,8,50,2
2.24,439,434,8848,2252,136,4,50,2
2.55,385,359,10220,1162,82,2,50,2
2.4,396,414,10369,925,111,1,50,2
2.71,408,435,11198,1265,138,4,50,2
2.5,492,513,13548,1908,165,9,50,2
3.19,588,559,10962,3182,271,8,50,2
2.61,417,452,11888,1096,147,6,50,2
3.12,409,444,10763,1192,114,8,50,2
3.2,412,459,12531,1762,141,8,50,2
2.85,453,455,10721,1924,148,6,50,2
1.85,424,473,12380,1282,115,4,50,2
2.1,530,525,13887,2234,184,4,50,2
2.66,482,502,13133,2076,143,6,50,2
2.31,410,435,10211,1066,126,1,50,2
2.77,515,569,15494,1566,203,11,50,2
3.45,459,485,12246,1219,162,3,50,2
7.37,588,602,16037,2288,127,5,50,2
10.16,601,625,16675,888,133,5,50,2
4.0,470,504,11751,1467,102,3,50,2
13.99,620,635,17670,1332,72,2,50,2
3.2,447,485,13271,1560,157,5,50,2
2.38,445,473,11382,2046,148,7,50,2
2.32,399,429,10919,1162,106,6,50,2
1.06,250,261,4584,182,25,2,50,2
4.05,548,559,17732,2750,206,9,50,2
2.22,376,398,10771,1202,102,2,50,2
2.25,398,403,12089,1410,125,3,50,2
2.73,439,461,12851,1680,135,7,50,2
3.61,609,599,17837,3751,276,20,50,2
2.58,514,535,10461,2256,196,5,50,2
2.99,451,483,15513,2173,134,5,50,2
3.35,517,528,16384,2140,189,10,50,2
2.67,452,490,12171,841,140,6,50,2
1.98,432,461,12457,1258,127,3,50,2
2.55,461,418,9099,1151,91,9,50,2
2.31,372,405,10582,630,88,3,50,2
2.74,410,424,11373,848,104,5,50,2
2.36,423,436,9647,1605,134,6,50,2
2.5,358,358,7772,834,91,5,50,2
3.3,489,526,13919,2069,169,8,50,2
4.23,435,462,15135,1056,160,8,50,2
2.96,479,503,13683,1326,175,8,50,2
3.15,504,525,13394,2273,176,14,50,2
3.33,384,411,12384,536,121,5,50,2
3.77,487,493,12692,1875,173,9,50,2
3.67,472,474,9831,1772,154,2,50,2
3.84,485,486,9875,1476,168,4,50,2
3.07,527,544,13525,2637,195,6,50,2
2.42,507,557,11689,2079,189,11,50,2
3.07,514,561,15259,2005,188,10,50,2
2.97,482,508,13616,2372,154,5,50,2
4.35,540,539,17628,2238,145,10,50,2
2.36,455,495,11087,2362,174,3,50,2
3.1,499,525,14705,1825,187,10,50,2
1.9,356,397,9898,892,100,1,50,2
3.39,516,526,14422,1886,191,7,50,2
2.46,481,493,12334,1833,170,9,50,2
2.38,462,465,12591,1792,145,6,50,2
2.03,489,494,16082,1734,151,6,50,2
3.18,576,567,15275,2130,206,9,50,2
4.03,565,550,15670,2458,257,10,50,2
3.89,645,629,18291,3682,195,13,50,2
2.86,427,428,11390,1818,129,5,50,2
1.6,369,356,8547,1033,89,3,50,2
4.28,638,632,20370,2987,246,4,50,2
2.78,505,483,10574,1988,158,10,50,2
4.22,586,574,16013,2448,205,10,50,2
2.46,408,453,10947,1082,127,7,50,2
2.27,411,461,11922,1432,111,3,50,2
2.92,414,428,11055,1382,140,3,50,2
1.7,316,339,7372,879,87,4,50,2
2.8,420,459,14126,1334,133,10,50,2
3.95,648,638,15575,3073,237,19,23,2
2.69,495,533,13953,1672,164,2,29,2
3.63,501,531,20002,1752,147,3,50,2
6.07,396,466,10102,961,122,5,50,2
2.76,437,456,10570,1426,107,8,14,2
2.58,416,463,14808,408,118,6,14,2
3.17,390,450,10177,983,96,4,50,2
3.83,512,581,18250,1125,179,2,50,2
1.94,386,425,11096,1123,133,8,50,2
6.16,348,376,10394,386,36,2,50,2
2.33,447,477,11597,1762,146,10,22,2
3.3,468,486,14463,1530,149,9,50,2
2.35,426,454,11189,1315,160,6,50,2
3.53,548,561,17788,1839,209,8,50,2
2.4,403,416,11068,946,133,7,50,2
2.84,583,591,16127,2182,252,11,50,2
2.58,457,499,12223,1793,153,5,50,2
1.94,410,445,10261,878,146,4,50,2
3.31,447,480,12873,1080,166,6,50,2
1.95,416,390,8408,1897,112,3,50,2
2.66,437,464,11771,1625,133,5,50,2
2.96,493,489,13049,2380,154,6,50,2
3.31,494,518,12518,1725,189,5,50,2
2.64,369,399,9561,1031,114,7,50,2
2.7,449,511,10996,1726,164,6,50,2
2.82,414,450,10070,1510,122,5,50,2
2.3,437,484,12998,1303,153,8,50,2
3.61,467,510,16859,1791,121,2,50,2
3.45,521,550,16975,1582,162,6,50,2
3.89,530,542,17548,2814,169,11,50,2
2.5,498,524,13178,2228,151,6,50,2
2.99,479,508,13853,1798,168,6,50,2
4.37,490,519,14654,2039,169,6,50,2
2.09,347,362,7926,1091,92,3,50,2
2.08,387,423,9791,623,139,6,50,2
2.11,322,374,7653,438,67,2,50,2
2.6,460,463,11261,2135,158,7,50,2
2.11,389,397,9454,836,96,1,50,2
3.91,476,510,13412,1815,135,10,50,2
2.54,500,504,15279,1401,114,3,50,2
3.26,407,467,11991,1049,119,7,50,2
4.15,563,574,16401,2550,179,8,50,2
2.9,415,432,10255,957,122,5,50,2
2.83,495,529,15399,1434,132,9,50,2
2.22,440,490,10731,1108,148,4,50,2
3.65,500,548,15002,2243,182,6,50,2
2.01,363,401,8432,390,107,0,50,2
3.04,453,481,12118,1864,164,8,50,2
2.94,440,480,13154,1668,147,3,50,2
2.24,341,376,9347,379,66,3,50,2
2.5,358,385,8969,712,77,0,50,2
2.12,358,370,8474,1170,91,2,50,2
3.01,419,406,13021,1004,99,2,50,2
3.71,523,535,14599,2404,193,5,50,2
3.14,508,523,11996,1957,178,6,50,2
3.81,486,527,17606,1526,171,3,50,2
3.65,473,506,13137,1415,186,4,50,2
3.71,501,514,14394,2110,193,5,50,2
3.82,541,570,17850,2010,193,6,50,2
2.53,475,513,13416,1848,186,15,50,2
3.52,383,433,12925,616,102,3,50,2
2.5,452,475,11411,1906,123,4,50,2
3.54,461,500,14005,1407,162,6,50,2
3.2,561,560,14092,3071,232,10,50,2
2.85,499,530,13410,2460,148,7,50,2
2.38,482,516,13255,1248,177,3,50,2
3.44,467,503,13196,1474,167,6,50,2
2.21,519,560,14227,1982,195,10,50,2
2.36,439,469,15044,1559,136,7,50,2
4.0,449,469,12394,1319,145,8,50,2
3.44,488,493,13448,1768,134,6,50,2
2.88,428,456,11689,1553,144,6,50,2
2.8,498,524,13784,2108,169,11,50,2
3.55,445,486,12194,1060,135,5,50,2
6.35,629,664,20719,2775,223,7,50,2
2.77,449,479,14481,1462,141,3,50,2
2.41,337,382,9217,578,78,3,50,2
3.37,522,547,19258,1947,190,6,50,2
2.3,352,385,9231,604,77,6,50,2
2.85,454,479,14953,1111,169,9,50,2
1.39,246,263,5334,270,33,3,50,2
3.03,481,500,14759,1633,176,4,50,2
3.01,504,534,15125,2073,223,7,50,2
4.96,466,498,12782,2041,146,3,50,2
2.35,364,406,8440,699,115,3,50,2
2.47,458,474,10855,1913,173,6,50,2
2.66,421,466,13381,1066,129,3,50,2
2.03,473,476,13184,1194,139,5,50,2
2.48,420,449,10832,1352,122,9,50,2
2.31,412,440,13559,816,137,6,50,2
2.35,417,438,9549,1214,116,5,50,2
3.36,340,378,7507,572,45,2,50,2
2.98,454,474,11045,1697,135,4,50,2
3.11,394,409,12970,970,118,7,50,2
1.49,278,279,5699,300,63,0,50,2
2.81,418,476,9376,1139,142,8,50,2
3.27,468,489,14491,1932,174,12,50,2
1.62,271,283,5113,173,63,1,50,2
2.02,409,465,12078,519,97,3,50,2
3.34,484,521,14396,1748,155,4,50,2
2.79,421,471,11074,1087,110,4,50,2
2.19,468,457,10914,2814,172,2,50,2
2.61,624,632,14661,3918,268,3,50,2
2.14,429,467,12002,1568,144,3,50,2
2.94,525,586,15083,709,169,0,50,2
2.82,426,454,11407,1299,121,3,50,2
0.11,284,189,690,141,100,0,50,2
0.09,274,179,733,175,102,0,50,2
1.38,358,286,4756,972,73,1,50,2
0.06,242,121,329,58,54,0,50,2
3.21,350,402,9442,442,102,4,50,2
3.01,439,471,12396,1634,118,5,50,2
2.26,446,465,11374,1659,171,6,50,2
3.02,466,449,10587,1517,149,4,50,2
3.27,426,421,11581,1722,136,5,50,2
1.99,315,337,6534,823,93,4,50,2
2.5,405,434,12911,972,116,5,50,2
2.63,484,498,13552,1789,227,11,50,2
2.34,413,435,11193,1235,132,8,50,2
2.97,509,537,15862,1935,186,8,50,2
3.38,587,558,15005,2519,214,7,50,2
2.52,486,536,17235,1852,154,7,50,2
2.64,427,412,8476,1331,118,5,50,2
2.84,470,491,12583,1796,161,9,50,2
2.51,378,345,10153,202,41,0,50,2
2.56,386,404,12575,994,99,5,50,2
2.41,427,436,11803,1168,135,3,50,2
3.14,512,529,16903,2520,183,6,50,2
2.73,500,510,11818,2128,189,10,50,2
2.32,565,548,11127,2150,213,10,50,2
2.76,465,480,11402,1306,156,6,50,2
3.01,388,402,9028,1104,99,6,50,2
3.13,415,426,8418,1170,115,4,50,2
2.38,437,477,11641,1260,163,10,50,2
2.13,411,431,12497,1233,134,5,50,2
3.02,474,496,12903,3046,169,6,50,2
2.28,398,384,10716,551,74,1,50,2
2.62,447,470,12519,1893,146,5,50,2
3.02,380,407,12144,952,102,5,50,2
1.82,391,398,8902,1400,110,7,50,2
2.18,397,422,12254,1296,119,4,50,2
2.26,388,419,10960,1203,121,8,50,2
3.55,571,594,18660,1708,251,9,50,2
2.91,414,450,10541,1089,145,9,50,2
1.02,189,128,5496,143,29,0,50,2
5.41,547,520,10611,1635,136,11,15,2
2.24,433,489,12440,473,146,7,50,2
2.79,526,553,16669,1619,164,8,50,2
3.1,437,464,12799,994,113,3,50,2
2.22,402,434,8065,3071,126,0,50,2
2.97,507,533,12440,2061,173,5,47,2
3.31,422,474,11190,1076,144,5,50,2
2.01,456,457,9754,1679,138,4,50,2
2.25,491,518,9520,2562,201,3,50,2
3.06,485,494,11019,1804,188,8,50,2
2.17,455,484,11441,1528,161,4,50,2
0.94,307,304,6039,394,62,0,50,2
1.98,400,419,10132,677,99,2,50,2
11.99,603,633,17610,1344,76,1,50,2
9.53,549,586,16919,944,67,3,50,2
2.6,407,454,10625,849,110,6,50,2
2.16,438,449,10681,2155,158,7,50,2
2.42,512,531,13829,2070,185,3,50,2
1.82,403,433,8685,730,132,2,50,2
2.76,502,519,12649,2170,210,11,50,2
2.78,501,511,11235,1570,210,10,50,2
3.57,512,532,15974,1587,164,5,50,2
4.43,565,603,20832,1944,195,9,50,2
2.39,393,399,8903,1691,89,4,50,2
2.8,395,423,12018,1490,93,4,50,2
3.85,489,515,15519,1935,147,8,50,2
2.72,460,488,14069,1139,146,3,50,2
2.91,443,485,12589,1551,157,2,50,2
2.01,446,461,8637,1703,170,9,50,2
2.23,383,407,10955,902,117,5,50,2
2.14,488,515,16714,1409,176,9,50,2
3.54,435,478,16768,1025,66,4,50,2
2.18,495,515,14478,2036,179,5,50,2
3.55,539,564,15941,2240,192,11,50,2
3.38,499,524,16085,2044,164,5,50,2
2.47,406,423,11214,1718,116,4,50,2
3.17,488,513,14315,1573,161,10,50,2
2.47,301,342,8345,552,64,5,50,2
3.0,352,385,11321,763,101,2,50,2
3.72,536,548,18613,2176,169,8,50,2
4.81,552,565,19454,2640,175,7,50,2
1.88,402,438,10445,846,124,3,50,2
2.48,433,450,11083,967,118,9,50,2
2.78,530,562,15344,1265,164,11,50,2
2.57,432,466,13064,860,140,3,23,2
4.46,577,581,11765,1894,214,11,12,2
3.74,400,420,11028,1332,74,2,44,2
2.26,425,440,10829,1468,145,5,50,2
2.75,468,485,13622,1334,209,10,50,2
3.25,368,404,9520,636,100,2,50,2
3.49,409,452,10941,1302,112,9,50,2
2.99,475,514,17183,1089,151,7,50,2
2.76,396,417,10925,952,116,4,50,2
2.65,460,497,12454,1624,206,3,50,2
2.8,397,430,11550,1382,116,4,50,2
3.2,438,467,14201,854,131,5,50,2
3.03,528,542,14480,2931,210,11,50,2
2.89,444,482,11877,1530,162,8,50,2
2.46,474,489,12534,1845,144,9,50,2
1.79,385,425,10194,863,121,5,50,2
2.38,365,410,10601,538,70,2,50,2
2.45,385,413,10912,649,109,8,50,2
3.86,550,545,16695,2928,238,9,50,2
2.04,413,423,10362,1633,137,2,50,2
3.23,499,540,14398,1469,197,8,50,2
2.46,391,411,9449,1601,129,8,50,2
2.47,417,447,12361,1135,146,8,50,2
2.41,391,433,10981,1183,126,6,50,2
2.4,380,399,9706,871,96,3,50,2
3.01,530,543,12946,2311,194,6,50,2
3.3,459,497,14582,1697,139,8,50,2
1.94,405,425,11234,1308,119,2,50,2
3.37,576,612,14854,1994,266,10,50,2
2.46,548,489,15542,2078,252,7,50,2
2.09,352,358,9204,984,83,4,50,2
2.4,322,300,8312,484,59,2,50,2
4.19,635,614,22319,4211,258,7,35,2
3.33,427,441,12098,1083,125,4,50,2
2.75,481,485,13897,1971,205,7,50,2
2.32,404,437,10042,945,115,7,50,2
2.2,410,426,12392,643,112,5,50,2
2.5,487,503,14136,1553,168,5,50,2
4.06,545,577,20139,2783,185,7,50,2
3.57,474,522,15168,1685,155,10,50,2
2.59,402,443,12301,1039,101,3,50,2
2.31,429,453,10435,1425,136,5,50,2
2.39,442,449,10131,1493,105,3,50,2
2.08,441,468,12591,1494,131,5,50,2
3.07,399,437,9157,1053,124,4,50,2
2.43,385,442,12310,407,75,1,50,2
2.34,379,422,10321,748,107,5,50,2
2.85,497,517,13956,1991,195,7,50,2
2.69,474,496,12875,2548,179,8,50,2
3.29,395,410,10960,939,104,5,50,2
2.01,347,373,9520,699,67,1,50,2
2.41,508,534,14084,1772,206,8,50,2
2.9,527,530,16680,1849,188,6,50,2
2.33,421,441,10387,1619,144,2,50,2
2.2,444,480,13700,1185,150,8,50,2
1.99,360,366,8509,683,74,3,50,2
2.28,418,460,9404,653,135,1,50,2
2.31,499,372,9929,1281,105,1,50,2
2.35,396,431,13197,827,121,4,50,2
3.29,443,479,12824,1566,136,5,50,2
2.41,413,429,10581,1811,144,3,50,2
2.89,450,432,11543,1454,81,3,50,2
3.35,519,515,13065,1990,138,8,50,2
2.69,472,492,13458,1656,141,4,50,2
3.19,515,531,13219,1770,212,9,50,2
3.24,418,413,10402,1504,115,6,50,2
2.04,324,330,8118,474,83,4,50,2
3.57,457,492,12646,1898,146,7,50,2
2.73,455,486,10064,1587,122,9,42,2
2.98,489,550,12759,1492,194,4,50,2
2.55,412,408,10309,1340,152,6,50,2
1.81,325,331,7090,498,51,2,50,2
2.37,462,455,13374,828,128,5,50,2
2.6,473,497,13100,2168,152,2,50,2
4.32,509,529,12988,2726,173,5,50,2
2.53,470,497,11801,2182,180,7,50,2
2.21,379,392,10017,565,97,1,50,2
3.07,546,586,18805,2836,200,9,50,2
3.8,443,480,13581,1593,98,2,50,2
3.0,444,454,12368,1162,140,2,50,2
2.83,329,384,8494,415,50,2,50,2
1.96,458,465,11515,1609,156,6,50,2
2.29,338,336,7890,719,50,2,50,2
2.47,521,553,16045,1682,152,5,50,2
2.28,497,492,13936,2219,201,6,50,2
1.71,308,319,6096,553,56,3,50,2
2.89,501,506,11131,1876,154,8,50,2
2.58,397,421,10580,1194,113,3,50,2
2.61,433,470,13504,998,162,9,50,2
3.77,494,514,15002,1317,178,9,50,2
3.23,528,527,14911,2290,199,11,50,2
2.77,381,401,10729,1282,119,3,50,2
3.88,540,555,16892,1924,246,10,50,2
3.06,506,528,15942,1774,207,10,50,2
3.01,555,518,12897,2427,219,7,50,2
3.39,509,515,13774,1962,182,7,50,2
2.5,458,455,8447,1599,164,2,50,2
4.02,580,576,16241,3058,198,10,50,2
2.83,455,439,10782,1444,119,2,50,2
3.96,576,540,14287,3274,199,10,50,2
2.75,434,470,11831,1700,138,8,50,2
3.0,523,552,15568,1478,183,11,50,2
4.52,491,471,12516,1422,174,10,50,2
2.8,459,497,12671,1386,158,4,50,2
2.28,474,481,12233,1365,176,4,50,2
2.69,477,510,12423,1551,180,7,50,2
2.14,418,448,9902,1317,119,8,50,2
3.55,508,542,13824,2261,204,12,50,2
1.91,342,367,9112,757,76,7,50,2
1.87,474,545,14728,1262,158,4,50,2
2.47,376,374,7684,910,83,2,50,2
4.26,467,494,14599,1371,132,3,50,2
2.49,202,201,5138,504,48,1,50,2
2.45,489,522,13160,1116,162,10,50,2
2.89,562,553,16456,2745,231,8,50,2
3.44,464,475,15005,1051,153,2,50,2
3.62,464,492,14189,1598,173,5,50,2
2.61,413,427,12331,1130,110,5,50,2
3.38,481,486,14109,1640,167,5,50,2
3.12,471,481,10143,1912,156,6,50,2
2.5,444,481,12665,1302,159,12,50,2
3.32,436,441,11376,1066,122,6,50,2
2.3,404,402,11477,714,143,3,50,2
3.54,508,523,12743,2037,201,12,50,2
4.06,501,536,17074,2820,186,5,50,2
2.98,496,504,15638,1579,182,5,50,2
2.46,395,416,11211,1099,113,6,50,2
2.22,431,444,11161,1678,128,5,50,2
4.04,519,557,14045,2072,191,9,50,2
2.19,430,442,9705,1084,142,2,50,2
1.89,384,398,9953,831,116,3,50,2
3.05,381,410,9222,644,96,3,50,2
3.08,424,481,12978,1115,150,6,50,2
3.04,416,442,10024,1411,137,5,50,2
2.15,411,415,10497,1586,128,2,50,2
2.47,433,463,8545,1506,179,2,50,2
2.69,404,432,10281,948,111,7,50,2
2.82,499,518,14884,1363,210,5,50,2
3.59,483,525,13042,2115,184,7,50,2
2.33,483,487,13631,1810,156,7,50,2
2.17,397,422,11282,1611,140,6,50,2
3.29,404,452,14355,351,89,4,9,2
2.57,453,503,9412,1403,161,3,50,2
2.84,427,423,10605,857,113,4,50,2
2.92,559,559,12615,2848,193,5,50,2
3.3,481,484,12549,1781,150,6,50,2
2.51,387,416,11034,1030,79,1,50,2
2.92,500,496,13361,2624,142,8,50,2
3.13,430,441,11571,1340,140,6,50,2
2.49,437,444,7778,1404,151,8,50,2
2.81,425,451,10222,1249,128,6,50,2
2.7,485,474,12395,1797,157,10,50,2
2.41,436,413,9349,1079,122,6,50,2
1.89,412,410,7925,1090,127,7,50,2
2.9,471,477,11586,1540,158,11,50,2
1.94,400,362,9781,866,54,3,50,2
3.31,478,487,12421,1716,139,9,50,2
